HOWARD STARK,"Everything is achievable through technology. Better living, robust health, and for the first time in human history, the possibility of world peace. So, from all of us here at Stark Industries, I would like to personally introduce you to the City of the Future. Technology holds infinite possibilities for mankind,  and will one day rid society of all its ills. Soon technology will affect the way you live your life every day. No more tedious work, leaving more time for leisure activities and enjoying the sweet life. The Stark Expo. Welcome.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
REPORTER,"We are coming to you live from the kickoff at the Stark Expo, where Tony Stark has just walked offstage. Don’t worry if you can’t make it down here tonight because this Expo goes on all year long. And I’m gonna be here checking out all the attractions and the pavilions and inventions from all around the world.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,Make sure you join me…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"All right, it’s a zoo out there, watch out.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,"Open up, let’s go.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Hey, nice to see you. All right. Thank you. I remember you.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEOPLE,"TONY STARK, Tony",NEUTRAL,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Hey, hey.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
WOMAN,Call me.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,"Hey, hey, hey, hey. Come on, come on.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Hello. It would be a pleasure.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,Okay,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,See you buddy,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,This is Larry.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Hey, the oracle of Oracle. What a pleasure. Nice to see you.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
LARRY,Call me. Call me.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,Larry King.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Larry! Larry. Yes, my people, my people.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,"Come on, Tony. There we go.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Very mellow.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,That wasn’t so bad.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"No, it was perfect.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,"Look what we got here, the new model.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Hey, does she come with the car?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,I certainly hope so. Hi.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Hi. And you are?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
WOMAN,Marshal.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Irish. I like it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MARSHAL,Pleased to meet you Tony.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m on the wheel. Do you mind? Where you from?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MARSHAL,Bedford.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,What are you doing here?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MARSHAL,Looking for you.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yeah? You found me. What are you up to later?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MARSHAL,Serving subpoenas.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yikes.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,He doesn’t like to be handed things.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Yeah, I have a peeve.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MARSHAL,I got it. You are hereby ordered to appear before the Senate Armed Services Committee tomorrow morning at 9 am.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Can I see a badge?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MARSHAL,You wanna see the badge?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,He likes the badge.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MARSHAL,You still like it?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yep.  How far are we from D.C.?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,D.C.? 250 miles.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,"Mr Stark, could we pick up now where we left off? Mr Stark. Please.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yes dear?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,Can I have your attention?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Absolutely.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,Do you or do you not possess a specialised weapon?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I do not.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,You do not?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"I do not. Well, it depends on how you define the word weapon.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,The Iron Man weapon.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,My device does not fit that description.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,Well… How would you describe it?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"I would describe it by defining it as what it is, Senator.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,As?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,It’s a high-tech prosthesis. That is… That is… That’s actually the most apt description I can make of it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,"It’s a weapon. It’s a weapon, Mr Stark.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Please, if your priority was actually the well-being of the American citizen…",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,My priority is to get the Iron Man weapon turned over to the people of the United States of America.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Well, you can forget it. I am Iron Man. The suit and I are one. To turn over the Iron Man suit would be to turn over myself which is tantamount to indentured servitude or prostitution, depending or what state you’re in. You can’t have it.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,"Look, I’m no expert…",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,In prostitution? Of course not. You’re a senator. Come on.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,"I’m no expert in weapons. We have somebody here who is an expert on weapons. I’d now like to call Justin Hammer, our current primary weapons contractor.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Let the record reflect that I observed Mr Hammer entering the chamber, and I am wondering if and when any actual expert will also be in attendance.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"Absolutely. I’m no expert. I defer to you, Anthony. You’re the wonder boy. Senator, if I may. I may well not be an expert, but you know who was the expert? Your dad. Howard Stark. Really a father to us all, and to the military-industrial age. Let’s just be clear, he was no flower child. He was a lion. We all know why we’re here. In the last six months, Anthony Stark has created a sword with untold possibilities. And yet, he insists it’s a shield. He asks us to trust him as we cower behind it. I wish I were comforted, Anthony, I really do. I’d love to leave my door unlocked when I leave the house, but this ain’t Canada. You know, we live in a world of grave threats, threats that Mr Stark will not always be able to foresee. Thank you. God bless Iron Man. God bless America.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,That is well said Mr Hammer. The committee would now like to invite Lieutenant Colonel James Rhodes to the chamber.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Rhodey? What?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Hey, buddy. I didn’t expect to see you here.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"Look, it’s me, I’m here. Deal with it. Let’s move on.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I just…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,Drop it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"All right, I’ll drop it.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,"I have before me a complete report on the Iron Man weapon, complied by Colonel Rhodes. And, Colonel, for the record, can you please read page 57, paragraph four?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"You’re requesting that I read specific selections from my report, Senator?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,"Yes, sir.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,It was my understanding that I was going to be testifying in a much more comprehensive and detailed manner.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,I understand. A lot of things have changed today. So if you could just read…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,You do understand that reading a single paragraph out of context does not reflect the summery of my final…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,"Just read it, Colonel. I do. Thank you.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"Very well. “As he does not operate within any definable branch of government, Iron Man presents a potential threat to the security of both the nation and to her interests.” I did however, go on to summarise that the benefits of Iron Man far outweigh three liabilities and that it would be in our interest…",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,That’s enough Colonel,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,…to fold Mr Stark…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,That’s enough,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"…into the existing chain of command, Senator.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"I’m not a joiner, but I’ll consider Secretary of Defence, if you ask nice.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,We can amend the hours a little bit.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,"I’d like to go on and show, if I may, the imagery that’s connected to your report.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,I believe it is somewhat premature to reveal these images to the general public at this time.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,"With all due respect, Colonel, I understand. And if you could just narrate those for us, we’d be very grateful. Let’s have the images.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"Intelligence suggests that the devices seen in these photos are, in fact, attempts at making manned copies of Mr Stark’s suit. This has been corroborated by our allies and local intelligence on the ground…",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"… indicating that these suits are quite possibly, at this moment, operational.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Hold on a second buddy. Let me see something here.  Boy, I’m good. I commandeered your screens. I need them. Time for a little transparency. Now, let’s see what’s really going on.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,What is he doing?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"If you will direct your attention to said screens, I believe that’s North Korea.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,Can you turn that off? Take it off.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Iran.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,No grave threat here. Is that Justin Hammer? How did Hammer get in the game?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"JUSTIN HAMMER, you’re on TV. Focus up.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,"Okay, give me a left twist. Left’s good. Turn to the right. Oh, shit. Oh, shit.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Wow. Yeah, I’d say most countries, five, ten years away. Hammer Industries, twenty.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JUSTIN HAMMER,I’d like to point out that that test pilot survived.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,I think we’re done is the point that he’s making. I don’t think there’s any reason…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"The point is, you’re welcome, I guess",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,For what?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Because I’m your nuclear deterrent. It’s working. We’re safe. America is secure. You want my property? You can’t have it. But I did you a big favour.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’ve successfully privatised world peace.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,What more do you want? For now! I tried to play ball with these ass-clowns.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,"you, Mr Stark.  you, buddy. We’re adjourned. We’re adjourned for today.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Okay.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STERN,You’ve been a delight.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,My bond is with the people. And I will serve this great nation at the pleasure of myself. If there’s one thing I’ve proven it’s that you can count on me to pleasure myself.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Wake up, Daddy’s home.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"Welcome home, sir. Congratulations on the opening ceremonies. They were such a success, as was your Senate hearing. And may I say how refreshing it is to finally see you in a video with your clothing on, sir.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,You!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I swear to God I’ll dismantle you. I’ll soak your motherboard. I’ll turn you into a wine rack.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,How many ounce a day of this gobbledegook am I supposed to drink?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"We are up to 80 ounces a day to counteract the symptoms, sir.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Check palladium levels.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"Blood toxicity, 24%. It appears that the continued use of the Iron Man suit is accelerating your condition. Another core has been depleted.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"God, they’re running out quick.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"I have run simulations on every known element, and none can serve as a viable replacement for the palladium core.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"You are running out of both time and options. Unfortunately, the device that’s keeping you alive is also killing you.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,Miss Potts is approaching. I recommend that you inform her…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Mute.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Is this a joke? What are you thinking?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,What?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,What are you thinking?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Hey, I’m thinking I’m busy. And you’re angry about something. Do you have the sniffles? I don’t want to get sick.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Did you just donate…,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Keep your business.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,…our entire modern art collection to the…,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Boy Scouts of America.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,…Boy Scouts of America?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Yes. It is a worthwhile organisation. I didn’t physically check the crates but, basically, yes. And it’s not “our” collection, it’s my collection. No offence.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"No, you know what? I think I’m actually entitled to say “our” collection considering the time that I put in, over 10 years, curating that.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,It was a tax write-off. I needed that.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"You know, there’s only about 8,011 things that I really need to talk to you about.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Dummy. Hey, stop spacing out. The Bridgeport’s already machining that part.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,The Expo is a gigantic waste of time.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I need you to wear a surgical mask until you’re feeling better. Is that okay?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,That’s rude.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,There’s nothing more important to me than the Expo. It’s my primary point of concern. I don’t know why you’re…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,The Expo is your ego gone crazy.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Wow. Look at that. That’s modern art. That’s going up.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,You’ve got to be kidding.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m gonna put this up right now. This is vital.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Stark is in complete disarray. You understand that?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,No. Our stocks have never been higher.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Yes, from a managerial standpoint.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"You are… Well, if’s messy then let’s double back.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Let me give you an example.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Let’s move onto another subject.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"No, no, no, no. You are not taking down the Barnett Newman and hanging that up.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m not taking it down. I’m just replacing it with this.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Let’s see what I can get going on here.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Okay, fine. My point is, we have already awarded contracts to the wind farm people.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yeah. Don’t say “wind farm.” I’m already feeling gassy.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"And to the plastic plantation tree, which was your idea by the way. Those people are on payroll…",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Everything was my idea.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,…and you won’t make a decision.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I don’t care about the liberal agenda any more. It’s boring. Boring. I’m giving you a boring alert.  You do it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I do what?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Excellent idea. I just figured this out. You run the company.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Yeah, I’m trying to run the company.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"PEPPER POTTS, I need you to run the company. Well, stop trying to do it and do it.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,You will not give me the information…,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m not asking you to try…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,…in order to…,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m asking you to physically do it. I need you to do it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I am trying to do it.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"PEPPER POTTS, you’re not listening to me!",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"No, you are not listening to me.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m trying to make you CEO. Why won’t you let me?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Have you been drinking?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Chlorophyll. I hereby irrevocably appoint you chairman and CEO of Stark Industries effective immediately. Yeah, done deal. Okay? I’ve actually given this a fair amount of thought, believe it or not.  Doing a bit of headhunting, so to speak, trying to figure out who a worthy successor would be. And then I realised it’s you. It’s always been you. . I thought there’d be a legal issue, but actually I’m capable of appointing my successor. My successor being you.  Congratulations? Take it, just take it.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I don’t know what to think.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Don’t think, drink. There you go.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,The notary’s here! Can you please come sign the transfer paperwork?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m on happy time.  Sorry.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,What the hell was that?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,It’s called mixed martial arts. It’s been around for three weeks.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,"It’s called dirty boxing, there’s nothing new about it",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"All right, put them up. Come on.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I promise this is the only time I will ask you to sign over your company.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,I need you to initial each box.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,Lesson one. Never take your eye off…,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"That’s it. I’m done. What’s your name, lady?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,Rushman. Natalie Rushman,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Front and centre. Come into the church.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,No. You’re seriously not gonna ask…,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"If it pleases the court, which it does.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
NATASHA ROMANOFF,It’s no problem.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I’m sorry. He’s very eccentric.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Can you give her a lesson?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HAPPY HOGAN,No problem.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Pepper.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,What?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Who is she?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,She is from legal. And she is potentially a very expensive sexual harassment lawsuit if you keep ogling her like that.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"I need a new assistant, boss.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Yes, and I’ve got three excellent potential candidates. They’re lined up and ready to meet you.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I don’t have time to meet. I need someone now. I feel like it’s her.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
