character,line,gender,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
NATASHA ROMANOFF,Looking over your shoulder needs to become second nature.,FEMALE,0.0,0.7557106614112854,0.0,0.0,0.0,0.0,0.8777417540550232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM WILSON,Anybody ever tell you you're a little paranoid?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9242614507675171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATASHA ROMANOFF,Not to my face. Why? Did you hear something?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35531774163246155,0.6218469142913818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,"Eyes on target, folks. This is the best lead we've had on Rumlow in six months. I don't want to lose him.",MALE,0.0,0.9272049069404602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM WILSON,If he sees us coming that won't be a problem. He kind of hates us.,MALE,0.0,0.49479132890701294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,"Sam, see that garbage truck? Tag it.",MALE,0.0,0.896483838558197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8668240904808044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM WILSON,Give me X-ray.,MALE,0.0,0.9982802867889404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM WILSON,That truck’s loaded for max weight. And the driver’s armed.,MALE,0.0,0.9988560676574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATASHA ROMANOFF,It’s a battering ram.,FEMALE,0.0,0.9978522062301636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,Go now.,MALE,0.0,0.9982531666755676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WANDA MAXIMOFF,What?,FEMALE,0.0,0.3640415370464325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6699512004852295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,He’s not hitting the police.,MALE,0.0,0.9805710911750793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,"Body armor, AR-15's. I make seven hostiles.",MALE,0.0,0.9989762306213379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM WILSON,I make 5.,MALE,0.0,0.9983709454536438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WANDA MAXIMOFF,Sam.,FEMALE,0.0,0.9979047775268555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM WILSON,Four.,MALE,0.0,0.9977623224258423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM WILSON,Rumlow’s on the third floor.,MALE,0.0,0.998736560344696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,"Wanda, just like we practiced.",MALE,0.0,0.9958474040031433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WANDA MAXIMOFF,What about the gas?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9873400330543518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,Get it out.,MALE,0.0,0.35051554441452026,0.0,0.0,0.950248122215271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCK RUMLOW,Pack it up.,MALE,0.0,0.9774866700172424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCK RUMLOW,He’s here.,MALE,0.0,0.997502863407135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,Rumlow has a biological weapon.,MALE,0.0,0.9988613128662109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATASHA ROMANOFF,I’m on it.,FEMALE,0.0,0.9975479245185852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCK RUMLOW,I don't work like that no more.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9825165271759033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCK RUMLOW,Fire in the hole.,MALE,0.0,0.4486736059188843,0.0,0.0,0.4467217028141022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERCENARY,No!,MALE,0.0,0.7102730870246887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9371747374534607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,Sam. He's in an AFV heading north.,MALE,0.0,0.998941957950592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCK RUMLOW,Take this to the airstrip. We're not gonna outrun them. Lose the truck.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7313624024391174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERCENARY,Where are you going to meet us?,MALE,0.0,0.3377935290336609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530835747718811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCK RUMLOW,I’m not.,MALE,0.0,0.9871655702590942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM WILSON,"I got four, they're splitting up.",MALE,0.0,0.9989499449729919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATASHA ROMANOFF,I got the two on the left.,FEMALE,0.0,0.9988580942153931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,They ditched their gear. It's a shell game now. One of them has the payload.,MALE,0.0,0.9989960789680481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCK RUMLOW,"There you are, you son of a bitch. I’ve been waiting for this!",MALE,0.0,0.0,0.0,0.0,0.9437002539634705,0.5732706785202026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM WILSON,He doesn't have it. I’m empty.,MALE,0.0,0.9942936301231384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATASHA ROMANOFF,Out of the way!,FEMALE,0.0,0.9988706707954407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERCENARY,Drop it. Or I’ll drop this. Drop it!,MALE,0.0,0.9793049693107605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERCENARY,He'll do it!,MALE,0.0,0.9278719425201416,0.0,0.0,0.0,0.0,0.551713764667511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATASHA ROMANOFF,"Payload secure. Thanks, Sam.",FEMALE,0.9974510073661804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM WILSON,Don't thank me.,MALE,0.9603424668312073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATASHA ROMANOFF,I’m… not thanking that thing.,FEMALE,0.934048593044281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM WILSON,His name is Redwing.,MALE,0.0,0.9985458850860596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATASHA ROMANOFF,I'm still not thanking it.,FEMALE,0.9028781056404114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6275522708892822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM WILSON,"He's cute. Go ahead, pet him.",MALE,0.0,0.0,0.9920680522918701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCK RUMLOW,Come on!,MALE,0.0,0.9966263771057129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCK RUMLOW,This is for dropping a building on my face.,MALE,0.0,0.9983396530151367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCK RUMLOW,"I think I look pretty good, all things considered.",MALE,0.0,0.0,0.994496762752533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,Who's your buyer?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9275822043418884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCK RUMLOW,"You know, he knew you. You pal, your buddy, your Bucky.",MALE,0.0,0.931801974773407,0.0,0.0,0.0,0.6947935223579407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,What did you say?,MALE,0.0,0.8982143402099609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3554648756980896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCK RUMLOW,"He remembered you. I was there. He got all weepy about it. Till they put his brain back in a blender. He wanted you to know something. He said to me, ""Please tell Rogers. When you gotta go, you gotta go."" And you're coming with me.",MALE,0.0,0.9967374205589294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEVE ROGERS,Oh my . . .  Sam . . . We need . . . Fire and Rescue . . . on the south side of the building. We gotta get up there.,MALE,0.0,0.5210810899734497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8209725618362427
MARIA STARK,"Try to remember the kind of September. When grass was green . . .  Wake up, dear, and say goodbye to your father.",FEMALE,0.0,0.9582029581069946,0.0,0.0,0.0,0.0,0.0,0.6905927062034607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOWARD STARK,Who's the homeless person on the couch?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571142792701721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TONY STARK,This is why I love coming home for Christmas . . . right before you leave town.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732183814048767,0.0,0.0,0.0,0.543031632900238,0.0,0.0,0.0,0.0
MARIA STARK,"Be nice, dear, he's been studying abroad.",FEMALE,0.0,0.7937329411506653,0.0,0.0,0.0,0.0,0.0,0.6342512369155884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOWARD STARK,"Really, which broad? What's her name?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957559704780579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TONY STARK,Candice.,MALE,0.0,0.987019419670105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOWARD STARK,Do me a favor? Try not to burn the house down before Monday.,MALE,0.0,0.5748265385627747,0.0,0.0,0.0,0.0,0.0,0.6557448506355286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TONY STARK,"Okay, so it's Monday. That is good to know. I will plan my toga party accordingly. Where you going?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9565540552139282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791256666183472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARIA STARK,You father's flying us to the Bahamas for a little getaway.,FEMALE,0.0,0.9980356097221375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOWARD STARK,We might have to make a quick stop.,MALE,0.0,0.5292961001396179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200510621070862,0.0,0.0,0.0,0.0,0.0,0.0
TONY STARK,"At the Pentagon. Right? Don't worry, you're gonna love the holiday menu at the commissary.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5816556811332703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOWARD STARK,"You know, they say sarcasm is a metric for potential. If that's true, you'll be a great man some day. I'll get the bags.",MALE,0.0,0.0,0.4502987265586853,0.0,0.0,0.0,0.9202405214309692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455098986625671,0.0,0.0,0.0,0.0,0.0,0.0
MARIA STARK,"He does miss you when you are not here. And frankly, you're going to miss us. Because this is the last time we're all going to be together. You know what's about to happen. Say something. If you don't, you'll regret it.",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8805126547813416,0.0
TONY STARK,"I love you, Dad. And I know you did the best you could.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943335056304932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TONY STARK,"That's how I wished it happened. Binarily Augmented Retro-Framing, or BARF. God, I gotta work on that acronym. An extremely costly method of hijacking the hippocampus to . . . clear traumatic memories. Huh.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566465616226196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TONY STARK,"It doesn't change the fact that they never made it to the airport . . . or all the things I did to avoid processing my grief, but . . .  Plus, 611 million dollars for my little therapeutic experiment? No one in the right mind would've ever funded it.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676376461982727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TONY STARK,"Help me out, what's the MIT mission statement? ""To generate, disseminate . . . and preserve knowledge. And work with others . . . to bring it to bear on the world's great challenges."" Well, you are the others. And, quiet as it's kept . . . the challenges facing you are the greatest mankind's ever known. Plus, most of you are broke.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7598564028739929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TONY STARK,"Oh, I'm sorry. Rather, you were. As of this moment . . . every student has been made an equal recipient of the Inaugural September Foundation Grant. As in . . . all of your projects have just been approved and funded.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9191389679908752,0.0,0.0
TONY STARK,"No strings, no taxes… just re-frame the future! Starting now.",MALE,0.0,0.9983299374580383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TONY STARK,Go break some eggs.,MALE,0.0,0.9919689297676086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIT TEACHER,"Wow. Wow. That uh . . . that took my breathe away. Oh, Tony! So generous. So much money! Wow! Out of curiosity . . . will any portion of that grant be made available to faculty? I know, ""Ooh, gross,"" but hear me out. I have got this killer idea for a self-cooking hot dog. Basically, chemical detonator embedded . . .",MALE,0.0,0.0,0.4350733458995819,0.0,0.0,0.0,0.0,0.0,0.0,0.9172974228858948,0.0,0.0,0.0,0.0,0.0,0.8605367541313171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8143260478973389
