character,line,gender
TONY STARK,Leave her ficus alone.,MALE
MAYA HANSEN,"Because... and, no, seriously don't.",FEMALE
TONY STARK,And you're starting with plants?,MALE
MAYA HANSEN,"For now, yeah.",FEMALE
TONY STARK,Huh.,MALE
MAYA HANSEN,I'm calling it Extremis.,FEMALE
MAYA HANSEN,"Well, it's...",FEMALE
BOTH,Human application.,NEUTRAL
MAYA HANSEN,Exactly! Exactly.,FEMALE
MAYA HANSEN,Dendritic revitalization.,FEMALE
TONY STARK,It's revolutionary.,MALE
MAYA HANSEN,Disease prevention...,FEMALE
TONY STARK,Changes the world.,MALE
MAYA HANSEN,...even limb regrowth.,FEMALE
TONY STARK,You're the most gifted woman I've ever met.,MALE
MAYA HANSEN,Wow.,FEMALE
TONY STARK,In Switzerland.,MALE
MAYA HANSEN,"Hmm, that's better. Aw, you're seeing things.",FEMALE
TONY STARK,This week.,MALE
TONY STARK,"You almost bought it, didn't you?",MALE
MAYA HANSEN,"This is what I'm talking about, the glitch.",FEMALE
TONY STARK,Have you checked the telomerase algorithm?,MALE
MAYA HANSEN,The what?,FEMALE
HAPPY HOGAN,"Down! Stay down! Stay down, boss.",MALE
TONY STARK,We're good.,MALE
HAPPY HOGAN,Stay down.,MALE
TONY STARK,You're...you're right on me. I made it.  What the hell was that?,MALE
HAPPY HOGAN,What was that?,MALE
MAYA HANSEN,It's a glitch in my work. It's...,FEMALE
TONY STARK,She was just talking about it. Glitches happening.,MALE
HAPPY HOGAN,It's not Y2K.,MALE
MAYA HANSEN,No.,FEMALE
TONY STARK,Hey!,MALE
HAPPY HOGAN,Happy New Year.,MALE
TONY STARK,Happy New Year.,MALE
MAYA HANSEN,Happy New Year.,FEMALE
TONY STARK,"Alright, I'll see you in the morning, goodnight.",MALE
HAPPY HOGAN,You good?,MALE
TONY STARK,Yep.,MALE
HAPPY HOGAN,I'll be right outside.,MALE
TONY STARK,Okay.,MALE
TONY STARK,"So why am I telling you this? Because I had just created demons, and I didn't even know it.",MALE
TONY STARK,"Yeah, those were the good times. Then I moved on. After a brief soiree in an Afghan cave, I said goodbye to the party scene. Forgot that night in Switzerland. These days I'm a changed man, I'm different now. I'm well... you know who I am.",MALE
TONY STARK,Ow!,MALE
JARVIS,"Sir, please may I request just a few hours to calibrate...",MALE
TONY STARK,No. Forty-eight.  Ah! Micro-repeater implanting sequence complete.,MALE
JARVIS,"As you wish, sir. I've also prepared a safety briefing for you to entirely ignore.",MALE
TONY STARK,"Which I will. Right, let's do this.",MALE
TONY STARK,"Dummy. Hi, Dummy. How did you get that cap on your head? You earned it.",MALE
TONY STARK,"Hey. Hey! What are you doing round in the corner? You know what you did. Blood on my mat, handle it.",MALE
JARVIS,"Sir, may I remind you that you've been awake for nearly seventy-two hours.",MALE
TONY STARK,"Focus up, ladies. Good evening, and welcome to the birthing suite. I'm pleased to announce the imminent arrival of your bouncing, bad-ass, baby brother.",MALE
TONY STARK,"Start tight and go wide, stamp in time. Mark 42 autonomous prehensile propulsion suit test. Initialize sequence.",MALE
TONY STARK,"Jarvis, drop my needle.",MALE
TONY STARK,Crap.,MALE
TONY STARK,"Alright, I think we got this. Send 'em all.",MALE
TONY STARK,"Probably a little fast, slow it down. Slow it down just a...",MALE
TONY STARK,...little bit.,MALE
TONY STARK,"Cool it, will you, Jarvis?",MALE
TONY STARK,Come on. I ain't scared of you.,MALE
TONY STARK,I'm the best.,MALE
JARVIS,"As always, sir, a great pleasure watching you work.",MALE
TONY STARK,And I guess seventy-two hours isn't a long time between siesta's. Didn't think it could get any worse. Then I had to go and turn on the TV.,MALE
TONY STARK,That's when he happened.,MALE
ALDRICH KILLIAN,"Some people call me a terrorist, I consider myself a teacher. America, ready for another lesson. In 1864 in Sand Creek Colorado the U.S. military waited till the friendly Cheyenne braves all gone hunting, waited to attack and slaughter their families left behind, and claim their land. Thirty-nine hours ago the Ali Al Salem Air Base in Kuwait was attacked. I...I...I did that. A quaint military church filled with wives and children, of course. The soldiers were out on maneuvers, the braves were away. President Ellis, you continue to resist my attempts to educate you, sir. And now, you've missed me again. You know who I am, you don't know where I am, and you'll never see me coming.",MALE
NEWS REPORTER,"And now that we seem to be back, let's recap some of the frightening...",MALE
NEWS REPORTER,American Airwaves were highjacked...,MALE
NEWS REPORTER,The nation remains on high alert...,MALE
NEWS REPORTER,All attempts to find ALDRICH KILLIAN have so far proved unsuccessful...,MALE
PRESIDENT ELLIS,"Central to my Administration's response to this terrorist event, is a newly minted resource. I know him as JAMES RHODES, the American people will soon know him as the Iron Patriot.",MALE
BILL MAHER,And how is President Ellis responding? By taking the guy they call War Machine and giving him a paint job.,MALE
JOAN RIVERS,"Same suit, but painted red, white, and blue. Look at rhat. And they also renamed him Iron Patriot. You know, just in case the paint was too subtle.",FEMALE
JAMES RHODES,"It tested well with focus groups, alright?",MALE
TONY STARK,I am Iron Patriot...,MALE
JAMES RHODES,"Listen, War Machine was a little too aggressive, alright? This sends a better message.",MALE
TONY STARK,"So what's really goin' on? With Mandarin. Seriously, can we talk about this guy?",MALE
JAMES RHODES,"It's classified information, Tony. Okay, there have been nine bombings.",MALE
TONY STARK,Nine.,MALE
JAMES RHODES,"The public only knows about three. Here's the thing, nobody can ID a device. There's no bomb casings.",MALE
TONY STARK,"You know I can help, just ask. I got a ton of new tech, I got a prehensile, I got a...I got a new bomb disposal. Catches explosions mid-air.",MALE
JAMES RHODES,When's the last time you got a good night's sleep?,MALE
TONY STARK,Einstein slept three hours a year. Look what he did?,MALE
JAMES RHODES,"People are concerned about you, Tony. I'm concerned about you.",MALE
TONY STARK,You're gonna come at me like that?,MALE
JAMES RHODES,"No. No, look, I'm not trying to be a dic...",MALE
JAMES RHODES,...tator.,MALE
ERIN,Do you mind signing my drawing?,FEMALE
TONY STARK,"If Richard doesn't mind.  You alright with this, Dick?",MALE
JAMES RHODES,Fine with me.,MALE
TONY STARK,What's your name?,MALE
ERIN,Erin.,FEMALE
TONY STARK,"I loved you in A Christmas Story, by the way.",MALE
JAMES RHODES,"Listen, the Pentagon is scared. After what happened in New York... aliens, come on. They need to look strong. Stopping ALDRICH KILLIAN is priority, but it's not...",MALE
TONY STARK,"It's not superhero business, I get it.",MALE
JAMES RHODES,"No, it's not, quite frankly. It's American business.",MALE
TONY STARK,That's why I said I...got it.,MALE
JAMES RHODES,Are you okay?,MALE
TONY STARK,I broke the crayon.,MALE
ERIN,"Are you okay, Mr. Stark?",FEMALE
JAMES RHODES,Take it easy. Tony...,MALE
LITTLE BOY,How did you get out of the wormhole? How did you get out of the wormhole?,MALE
JAMES RHODES,Wait a minute! Tony!,MALE
TONY STARK,What'd he say?!,MALE
JAMES RHODES,Tony!,MALE
TONY STARK,Sorry. Have to check on the suit...make sure...okay.,MALE
TONY STARK,"Check the heart, check the...check the...is it the brain?",MALE
JARVIS,No sign of cardiac analomy or unusual brain activity.,MALE
TONY STARK,"Okay, so I was poisoned?",MALE
JARVIS,My diagnosis is that you've experienced a severe anxiety attack.,MALE
TONY STARK,Me?,MALE
JAMES RHODES,"Come on, man. This isn't a good look, open up.",MALE
TONY STARK,"Sorry, I gotta split.",MALE
HAPPY HOGAN,"Badge. Badge. Come on, badge. Badge, guys. I put a memo in the toilet, come on.  Tony has got them in his basement, they're wearing party hats. This is an asset that we can put to use.",MALE
PEPPER POTTS,"Uh-huh. So, you're suggesting that I replace the entire janitorial staff with robots?",FEMALE
HAPPY HOGAN,What I'm saying is that the human element of Human Resources is our biggest point of vulnerability. We should start phasing it out immediately.,MALE
PEPPER POTTS,What!?,FEMALE
HAPPY HOGAN,"Excuse me, Bambi.",MALE
PEPPER POTTS,Did you just say that?,FEMALE
HAPPY HOGAN,Security.,MALE
PEPPER POTTS,Happy?,FEMALE
HAPPY HOGAN,Yes.,MALE
PEPPER POTTS,"Okay, I am thrilled that you're now the Head of Security, okay? It is the perfect position for you.",FEMALE
HAPPY HOGAN,Thank you.,MALE
PEPPER POTTS,However...,FEMALE
HAPPY HOGAN,I do appreciate it,MALE
PEPPER POTTS,Since you've taken the post...,FEMALE
HAPPY HOGAN,You don't have to thank me.,MALE
PEPPER POTTS,We've had a rise in staff complaints of three hundred percent,FEMALE
HAPPY HOGAN,Thank you.,MALE
PEPPER POTTS,That's not a compliment.,FEMALE
HAPPY HOGAN,That's not a compli...? It is a compliment! Clearly somebody's trying to hide something.,MALE
PEPPER POTTS,I...,FEMALE
PEPPER'S ASSISTANT,Excuse me.,FEMALE
PEPPER POTTS,Yes?,FEMALE
PEPPER'S ASSISTANT,"Miss Potts, your four o'clock is here.",FEMALE
PEPPER POTTS,Thank you.,FEMALE
HAPPY HOGAN,Did you clear this four o'clock with me?,MALE
PEPPER POTTS,"Happy, we'll talk about this later. But right now I have to go deal with this very annoying thing.",FEMALE
HAPPY HOGAN,How so?,MALE
PEPPER POTTS,"I used to work with him, and he used to ask me out all the time. So it's a little awkward.",FEMALE
HAPPY HOGAN,I don't like the sound of that.,MALE
ALDRICH KILLIAN,Pepper.,MALE
PEPPER POTTS,Killian?,FEMALE
ALDRICH KILLIAN,You look great. You look really great.,MALE
PEPPER POTTS,"God, you look...you look great. I... I...I can't... What on earth have you been doing?",FEMALE
ALDRICH KILLIAN,"Nothing fancy, just five years in the hands of physical therapists. And please, call me Aldrich.",MALE
HAPPY HOGAN,Uh...you were supposed to be issued a security badge.,MALE
PEPPER POTTS,"Happy, it's okay.",FEMALE
HAPPY HOGAN,Yes?,MALE
PEPPER POTTS,We're good.,FEMALE
HAPPY HOGAN,You sure?,MALE
PEPPER POTTS,Yes. Stand down.,FEMALE
HAPPY HOGAN,"Okay. I'm gonna linger, right here.",MALE
PEPPER POTTS,Thank you.,FEMALE
HAPPY HOGAN,Okay.,MALE
PEPPER POTTS,"It's very nice to see you, Killian.",FEMALE
HAPPY HOGAN,"Hey, guy.",MALE
SAVIN,Merry Christmas.,MALE
ALDRICH KILLIAN,"After years dodging the President's ban on ""immoral biotech research"", my think tank now has a little something in the pipeline. It's an idea we like to call Extremis. I'm gonna turn your lights down.",MALE
ALDRICH KILLIAN,Regard the human brain.,MALE
ALDRICH KILLIAN,"Uh...wait. Hold on, hold on. That's...that's the universe, my bad. But if I do that...",MALE
ALDRICH KILLIAN,"That's the brain. Strangely mimetic though, wouldn't you say?",MALE
ALDRICH KILLIAN,"Thanks, it's mine.",MALE
PEPPER POTTS,What?,FEMALE
ALDRICH KILLIAN,This...you're inside my head. It's a...,MALE
ALDRICH KILLIAN,"It's a live feed. Come on up, I'll prove it to you.",MALE
ALDRICH KILLIAN,Come on.,MALE
ALDRICH KILLIAN,"Now, pinch my arm. I can take it. Pinch me.",MALE
PEPPER POTTS,What is that?,FEMALE
ALDRICH KILLIAN,It's the primary somatosensory cortex. It's the brain's pain center. But this is what I wanted to show you.,MALE
ALDRICH KILLIAN,"Now, Extremis harnesses our bioelectrical potential and it goes...here. This is essentially an empty slot, and what this tells us is that our mind, our entire DNA in fact, is destined to be upgraded.",MALE
PEPPER POTTS,Wow.,FEMALE
HAPPY HOGAN,Hello?,MALE
TONY STARK,Is this forehead of Security?,MALE
HAPPY HOGAN,"What? You know, look, I got a real job. What do you want? I'm working, I got something going on here.",MALE
TONY STARK,What? Harassing interns?,MALE
HAPPY HOGAN,"Let me tell you something, you know what happened when I told people I was Iron Man's body guard? They would laugh in my face.",MALE
HAPPY HOGAN,"I had to leave while I still had a shred of dignity. Now I got a real job, I'm watching Pepper.",MALE
TONY STARK,What's going on? Fill me in.,MALE
HAPPY HOGAN,For real?,MALE
TONY STARK,Yeah.,MALE
HAPPY HOGAN,"Alright, so she's meeting up with this scientist. Rich guy, handsome.",MALE
TONY STARK,Right.,MALE
HAPPY HOGAN,"I couldn't make his face at first, right? You know I'm good with faces.",MALE
TONY STARK,"Oh, Yeah, yeah. You're the best.",MALE
HAPPY HOGAN,"Yeah. Well, so I run his credentials, I make him Aldrich Killian. We actually met the guy back in... where were we in '99? The science conference?",MALE
TONY STARK,Um...Switzerland.,MALE
HAPPY HOGAN,"Right, right, exactly.",MALE
TONY STARK,"Killian? No, I don't remember that guy.",MALE
HAPPY HOGAN,"Of course you don't. He's not a blond with a big rack. At first it was fine, they were talking business, but now it's like getting weird. He's showing her a big brain.",MALE
TONY STARK,His what?,MALE
HAPPY HOGAN,"Big brain, and she likes it. Here, let me show you. Hold on. See?",MALE
TONY STARK,Look at what? You watching them? Flip the screen and then we can get started.,MALE
HAPPY HOGAN,"I'm not a tech genius like you. Just...just trust me, get down down here.",MALE
TONY STARK,"Flip the screen, then I can see what they're doing.",MALE
HAPPY HOGAN,I can't! I don't know how to flip the screen! Don't talk to me like that anymore. You're not my boss.,MALE
HAPPY HOGAN,"Alright, I don't work for you. Now I don't trust this guy. He's got another guy with him, he's shifty.",MALE
TONY STARK,Relax.,MALE
HAPPY HOGAN,Seriously?,MALE
TONY STARK,I'm just asking you to secure the perimeter. Tell him to go out for a drink or something?,MALE
HAPPY HOGAN,"You know what? You should take more of an interest in what's going on here. This woman... this woman's the best thing that ever happened to you, and you...you're just ignoring her.",MALE
TONY STARK,A giant brain?,MALE
HAPPY HOGAN,"Yeah, there's a giant brain, there's a shifty character. I'm gonna follow this guy. I'm gonna run his plates and if it gets rough, so be it.",MALE
TONY STARK,"I miss you, Happy.",MALE
HAPPY HOGAN,"Yeah, I miss you too. But the way it used to be. Now you're off with the 'superfriends', I don't know what's going on with you anymore. The world's getting weird...",MALE
TONY STARK,"Hey, I...I'd hate to cut you off. Do you have your taser on you?",MALE
HAPPY HOGAN,Why?,MALE
TONY STARK,"I think there's a gal in HR who's trying to steal some printer ink, you should probably go over there and zap her.",MALE
HAPPY HOGAN,"Yeah, nice.",MALE
ALDRICH KILLIAN,Imagine if you could hack into the hard drive of any living organism and recode its DNA.,MALE
PEPPER POTTS,It would be incredible.,FEMALE
ALDRICH KILLIAN,Mm.,MALE
PEPPER POTTS,"Unfortunately, to my ears it also sounds highly weaponizable. As in enhanced soldiers, private armies, and Tony is not...",FEMALE
ALDRICH KILLIAN,"Tony. Tony. You know, I invited Tony to join AIM thirteen years ago, he turned me down. But something tells me now there is a new genius on the throne who doesn't have to answer to Tony anymore, and who has slightly less of an ego.",MALE
PEPPER POTTS,"It's gonna be a no, Aldrich. As much as I'd like to help you.",FEMALE
ALDRICH KILLIAN,"Well, I can't say that I'm not disappointed. But then as my father used to say, 'Failure is the fog through which we glimpse triumph.'",MALE
PEPPER POTTS,That's very deep.,FEMALE
ALDRICH KILLIAN,Mm,MALE
PEPPER POTTS,And I have no idea what it means.,FEMALE
ALDRICH KILLIAN,"Well, me neither. He was kind of an idiot, my old man.",MALE
ALDRICH KILLIAN,"I'm sure I'll see you again, Pepper.",MALE
PEPPER POTTS,Happy...,FEMALE
HAPPY HOGAN,"The car is ready, if you're ready to go.",MALE
PEPPER POTTS,"Yes. I just um... God, I forgot my... other thing, so... I'm just gonna...",FEMALE
PEPPER POTTS,I'm sorry I'm late. I was... What the...? What is that?!,FEMALE
PEPPER POTTS,"You're wearing this in the house now? What is that, like Mark 15?",FEMALE
TONY STARK,Uh...yeah. Something like that. You know everybody needs a hobby.,MALE
PEPPER POTTS,"Oh, and you have to wear your hobby in the living room?",FEMALE
TONY STARK,"Just breakin' it in. You know, it's always a little pinchy in the gooey bag at first, so.",MALE
TONY STARK,"Oh hey, did you see your Christmas present?",MALE
PEPPER POTTS,"Yes, I did. I...I don't know how I could have missed that Christmas present. Is it gonna fit through the door?",FEMALE
TONY STARK,"Well actually, uh...it's a good question. I got a team of guys comin' tomorrow, they're gonna blow out that wall.",MALE
PEPPER POTTS,Okay.,FEMALE
TONY STARK,"So, uh...tense? Good day?",MALE
TONY STARK,"Ooh shoulders, a little naughty. Naughty girl. I don't wanna harp on this, but did you like the custom rabbit?",MALE
PEPPER POTTS,Did I like it?,FEMALE
TONY STARK,"Nailed it, right?",MALE
PEPPER POTTS,Wow. I appreciate the thought very much.,FEMALE
PEPPER POTTS,So why don't you lift up that face mask and give me a kiss?,FEMALE
TONY STARK,"Huh. Yup, dammit. No can do. You wanna just kiss it on the...",MALE
PEPPER POTTS,Uh-huh.,FEMALE
TONY STARK,The facial slit?,MALE
PEPPER POTTS,"Well, why don't I run down to the garage and see if I can't find a crowbar to shimmy that thing open?",FEMALE
TONY STARK,Crowbar. Yeah.,MALE
TONY STARK,"Oh, except there's been a...uh...a radiation leak.",MALE
PEPPER POTTS,I'll take my chances.,FEMALE
TONY STARK,That's risky.,MALE
TONY STARK,At least let me get you like a Hazmat suit or a Geiger counter or something like that.,MALE
TONY STARK,Busted.,MALE
PEPPER POTTS,This is a new level of lame.,FEMALE
TONY STARK,Sorry.,MALE
PEPPER POTTS,"You ate without me, already? On date night?",FEMALE
TONY STARK,He was just...,MALE
PEPPER POTTS,You mean you?,FEMALE
TONY STARK,"Well, yeah. I just mean we were just...just hosting you while I finished up a little work.",MALE
PEPPER POTTS,Uh-huh.,FEMALE
TONY STARK,"And yes, I had a quick bite. I didn't know if you were comin' home or if you were having drinks with Aldrich Killian.",MALE
PEPPER POTTS,What?,FEMALE
TONY STARK,What?,MALE
PEPPER POTTS,Aldrich Killian? What are you checking up on me?,FEMALE
TONY STARK,Happy was concerned.,MALE
PEPPER POTTS,"No, you're spying on me.",FEMALE
TONY STARK,I wasn't...,MALE
PEPPER POTTS,I'm going to bed.,FEMALE
TONY STARK,Hold on. Come on. Pep.,MALE
TONY STARK,"Hey, I admit it! My fault. Sorry.",MALE
TONY STARK,"I'm a piping hot mess. It's been going on for a while, I haven't said anything.",MALE
TONY STARK,Nothing's been the same since New York.,MALE
PEPPER POTTS,"Oh really? Well, I didn't notice that, at all.",FEMALE
TONY STARK,"You experience things and then they're over and you still can't explain 'em. Gods, aliens, other dimensions. I...I'm just a man in a can. The only reason I haven't cracked up is probably because you moved in. Which is great. I love you, I'm lucky. But, honey, I can't sleep. You go to bed, I come down here. I do what I know, I tinker.",MALE
TONY STARK,"But threat is imminent, and I have to protect the one thing that I can't live without. That's you. My suits, they're uh...",MALE
PEPPER POTTS,Machines.,FEMALE
TONY STARK,They're part of me.,MALE
PEPPER POTTS,A distraction.,FEMALE
TONY STARK,Maybe.,MALE
PEPPER POTTS,I'm gonna take a shower.,FEMALE
TONY STARK,Okay.,MALE
PEPPER POTTS,And you're gonna join me.,FEMALE
TONY STARK,Better.,MALE
PEPPER POTTS,Tony! Tony! Tony! Tony...,FEMALE
TONY STARK,Power down!,MALE
TONY STARK,"I must have called it in my sleep. That's not supposed to happen. I'll recalibrate the sensors. Can we just...just let me...just let me catch my breath, okay?",MALE
TONY STARK,"Don't go, alright? Pepper?",MALE
PEPPER POTTS,I'm going to sleep downstairs. Tinker with that.,FEMALE
SAVIN,Can you regulate?,MALE
TAGGERT,"Yes, I can regulate.",MALE
SAVIN,Are you sure about that?,MALE
TAGGERT,Yes.,MALE
SAVIN,It's a decent batch. Don't say I never did nothin' for you.,MALE
TAGGERT,Thank you...I mean for understanding.,MALE
HAPPY HOGAN,"I'm sorry, buddy.",MALE
SAVIN,"What are you doin', buddy? You out by yourself? A little date night? Watching your favorite chick flick maybe?",MALE
HAPPY HOGAN,"Yeah, a little movie called ""The Party's Over"", starring you and your junkie girlfriend, and here's the ticket.",MALE
SAVIN,No kidding? That doesn't belong to you.,MALE
TAGGERT,Savin!,MALE
SAVIN,What?,MALE
TAGGERT,Help! Help me!,MALE
ALDRICH KILLIAN,"True story about fortune cookies. They look Chinese, they sound Chinese, but they're actually an American invention. Which is why they're hollow, full of lies, and leave a bad taste in the mouth. My disciples just destroyed another cheap American knock-off, The Chinese Theater. Mr. President, I know this must be getting frustrating, but this season of terror is drawing to a close. And don't worry, the big one is coming; your graduation.",MALE
TONY STARK,Hi.,MALE
HAPPY'S NURSE,Oh.,FEMALE
TONY STARK,Uh...mind leaving that on?,MALE
HAPPY'S NURSE,Sure.,FEMALE
TONY STARK,"Sunday night's PBS 'Downtown Abbey'. That's his show, he thinks it's elegant.  One more thing...make sure everyone wears their badges. He's a stickler for that sort of thing, plus my guys won't let anyone in without them.",MALE
HOSPITAL NEWS REPORTER,We're awaiting the arrival of Tony Stark. We're hoping he'll give us the reaction...his reaction to the latest attack.  Mr. Stark! Mr. Stark! Our sources are telling us that this is another Mandarin attack. Anything else you can tell us?,FEMALE
PUSHY TABLOID REPORTER,"Hey, Mr. Stark! When is somebody gonna kill this guy? Just sayin'.",FEMALE
TONY STARK,"Is that what you want? Here's a little Holiday greeting I've been wanting to send to ALDRICH KILLIAN. I just didn't know how to phrase it until now. My name is Tony Stark and I'm not afraid of you. I know you're a coward, so I've decided  that you just died, pal. I'm gonna come get the body. There's no politics here; it's just good old-fashioned revenge. There's no Pentagon; it's just you and me. And on the off-chance you're a man, here's my home address: 10-8-80, Malibu Point, 9-0-2-6-5. I'll leave the door unlocked.  That's what you wanted, right?  Bill me.",MALE
JARVIS,"I've compiled a Mandarin database for you, sir. Drawn from S.H.I.E.L.D., F.B.I., and C.I.A. intercepts. Initiating virtual crime scene reconstruction.",MALE
TONY STARK,"Okay, what do we got here? His name is an ancient Chinese war mantle, meaning ""adviser to the King"". South American insurgency tactics, talks like a Baptist preacher. There's lots of pageantry going on here...lots of theater.  Close.",MALE
JARVIS,The heat from the blast was in excess of 3000 degrees Celsius. Any subjects within 12.5 yards were vaporized instantly.,MALE
TONY STARK,No bomb parts found in a three mile radius of the Chinese theater.,MALE
JARVIS,"No, sir.",MALE
TONY STARK,"Talk to me, Happy.  When is a bomb not a bomb?  When is a bomb not a bomb?  Any military victims?",MALE
JARVIS,"Not according to public records, sir.",MALE
TONY STARK,"Bring up the thermogenic signatures again, factor in three thousand degrees.",MALE
JARVIS,The oracle cloud has completed analysis. Accessing satellites and plotting the last twelve months of thermogenic occurrence now.,MALE
TONY STARK,Take away everywhere that there's been a Mandarin attack.  Nope.  That. You sure that's not one of his?,MALE
JARVIS,It predates any known Mandarin attack. The incident was the use of a bomb to assist a suicide.,MALE
TONY STARK,Bring her around.,MALE
JARVIS,The heat signature is remarkably similar. Three thousand degrees Celsius.,MALE
TONY STARK,"That's two military guys. Ever been to Tennessee, Jarvis?",MALE
JARVIS,Creating a flight plan for Tennessee.,MALE
TONY STARK,"Are we still at ""ding-dong""? We're supposed to be on total security lock down. Come on, I threatened a terrorist. Who is that?",MALE
JARVIS,"There's only so much I can do, sir, when you give the world's press your home address.",MALE
TONY STARK,"Right there's fine.  You're not ALDRICH KILLIAN, are you? Are you?",MALE
MAYA HANSEN,You don't remember. Why am I not surprised?,FEMALE
TONY STARK,"Don't take it personally, I don't remember what I had for breakfast.",MALE
JARVIS,"Gluten-free waffles, sir.",MALE
TONY STARK,That's right.,MALE
MAYA HANSEN,"Okay, look, I need to be alone with you. Someplace not here, it's urgent.",FEMALE
TONY STARK,"Normally, I'd go for that sort of thing, but now I'm in a committed relationship.  It's...with her.",MALE
PEPPER POTTS,"TONY STARK, is somebody there?",FEMALE
TONY STARK,"Yeah, it's Maya Hansen.  Old botanist pal that I used to know, barely.  Please don't tell me that there is a twelve year-old kid waiting in the car that I've never met.",MALE
MAYA HANSEN,"He's thirteen. And no, I need your help.",FEMALE
TONY STARK,What...what for? Why now?,MALE
MAYA HANSEN,"Because I read the papers, and, frankly, I don't think you'll last the week.",FEMALE
TONY STARK,I'll be fine.,MALE
PEPPER POTTS,"I'm sorry. With Happy in the hospital, I didn't know we were expecting guests.",FEMALE
TONY STARK,We weren't.,MALE
MAYA HANSEN,"No, I...",FEMALE
PEPPER POTTS,And old girlfriends!,FEMALE
TONY STARK,She's not really.,MALE
MAYA HANSEN,"No, not really. It...it was just one night.",FEMALE
TONY STARK,Yep.,MALE
PEPPER POTTS,"That's how you did it, isn't it? Yep.",FEMALE
TONY STARK,It was a great night.,MALE
PEPPER POTTS,"Well, you know...",FEMALE
MAYA HANSEN,Yeah.,FEMALE
PEPPER POTTS,You have saved yourself a world of pain.,FEMALE
MAYA HANSEN,I'm sure.,FEMALE
TONY STARK,What?,MALE
