character,line,gender
TONY STARK,Can I ask a few back?,MALE
CHRISTINE EVERHART,You’ve been described as a Da Vinci for our times.  What do you say to that?,FEMALE
TONY STARK,Ridiculous.  I don’t paint.,MALE
CHRISTINE EVERHART,And what do you say to your other nickname: “The Merchant of Death?”,FEMALE
TONY STARK,That’s not bad --,MALE
TONY STARK,Let me guess.  Berkeley?,MALE
CHRISTINE EVERHART,Brown.,FEMALE
TONY STARK,"Well Miss Brown, it’s an imperfect world and I assure you, the day weapons are no longer needed to keep the peace, I’ll start manufacturing bricks and beams to make baby hospitals. ",MALE
CHRISTINE EVERHART,"Rehearse that much, Mr. Stark? ",FEMALE
TONY STARK,Every night in front of the mirror. Call me Tony.,MALE
CHRISTINE EVERHART,"I’m sorry, “Tony”, I was hoping for a serious answer. ",FEMALE
TONY STARK,Here’s serious: my old man had a philosophy: peace means having a bigger stick than the other guy.,MALE
CHRISTINE EVERHART,"Good line, coming from the guy selling the sticks. ",FEMALE
TONY STARK,My father helped defeat Hitler.  He was on the Manhattan Project.  A lot of people -- including your professors at Brown -- might call that being a hero.,MALE
CHRISTINE EVERHART,Others might call it war- profiteering.,FEMALE
TONY STARK,"Tell me: do you plan to report on the millions we’ve saved by advancing medical technology?  Or kept from starving with our inteli- crops?  All were breakthroughs spawned from, that’s right, military funding. ",MALE
CHRISTINE EVERHART,Wow.  You ever lose an hour of sleep your whole life?,FEMALE
JARVIS,"I’m sorry, Miss Everhart, you are not authorized to access that area.",MALE
PEPPER POTTS,"Don’t worry, that’s Jarvis -- he runs the house.  Jarvis: de- activate security.",FEMALE
PEPPER POTTS,"Here, your clothes cleaned and pressed.  Anything else I can get you? ",FEMALE
CHRISTINE EVERHART,"Look, Tony wanted me to stay for breakfast, but I’ve got to get a jump on the day.  Call me a cab, would you? ",FEMALE
PEPPER POTTS,Cab’s waiting outside.,FEMALE
CHRISTINE EVERHART,"And a coffee, hon.  Black.  One Splenda. ",FEMALE
PEPPER POTTS,Should I tell Mr. Stark you were satisfied with the interview?,FEMALE
PEPPER POTTS,You still owe me five minutes--,FEMALE
TONY STARK,Five?  I’ll need a bit longer than that --,MALE
PEPPER POTTS,Focus.  I need to leave on time today.,FEMALE
TONY STARK,"You’re rushing me.  What, you have plans tonight? ",MALE
PEPPER POTTS,The MIT commencement.  Yes or no?,FEMALE
TONY STARK,Maybe.  Tell me your plans.,MALE
PEPPER POTTS,I’ll tell them ‘yes’.  You want to buy the Jackson Pollock?  He’s got another buyer in the wings --,FEMALE
TONY STARK,What’s it look like?,MALE
PEPPER POTTS,"It’s a minor work in his later Spring Period, it’s ludicrously over-priced-- ",FEMALE
TONY STARK,Buy it.,MALE
PEPPER POTTS,He left an hour ago.  Okay.  It’s Rhodey again.,FEMALE
TONY STARK,"You have plans, don’t you --? ",MALE
PEPPER POTTS,I’m allowed to have plans on my birthday.,FEMALE
TONY STARK,It’s your birthday again?,MALE
PEPPER POTTS,"Yep.  Funny, same day as last year. ",FEMALE
TONY STARK,"Well, get yourself something from me.  Something nice. ",MALE
PEPPER POTTS,Already did.,FEMALE
TONY STARK,And...?,MALE
PEPPER POTTS,"It was very tasteful, very elegant. Thank you, Mr. Stark. ",FEMALE
TONY STARK,"You’re welcome, Miss Potts.",MALE
TONY STARK,"Sorry, pal -- car trouble.",MALE
JAMES RHODES,"I was standing out there three hours, what the hell --? ",MALE
TONY STARK,I had car trouble.,MALE
TONY STARK,"Thanks, maybe later.",MALE
ATTENDANT,"Would you like a drink, Mr. Stark? ",FEMALE
TONY STARK,Two fingers of Laphroig.  You want one?,MALE
JAMES RHODES,We’re working.,MALE
TONY STARK,You should have a drink.  We’ve got a twelve hour flight ahead of us.,MALE
JAMES RHODES,It’s two in the afternoon.,MALE
TONY STARK,"It’s two in the morning where we’re going.  C’mon, ten hours “bottle to throttle --” ",MALE
JAMES RHODES,Don’t start with me.,MALE
TONY STARK,"Jeez, we’re not getting hammered. Just a nightcap.  We’ll sleep better, arrive fresh.  It’s the responsible thing to do. I don’t know about you, but I want to sell some weapons.",MALE
JAMES RHODES,"You don’t get it.  I don’t work for the military because they paid for my education, or my father’s education.  Don’t cheapen it like that. ",MALE
TONY STARK,"All I said was, with your smarts, your engineering background, you could write your own ticket in the private sector -- on top of which, you wouldn’t have to wear that ‘straight-jacket’. ",MALE
JAMES RHODES,"‘Straight-jacket’?  This uniform means something.  A chance to make a difference.  You don’t respect that, because you don’t understand. ",MALE
TONY STARK,"See that one?  Her I understand. Croatian.  Hot-blooded, I’m serious.  Must be those winters in Zagreb -- ",MALE
JAMES RHODES,You’re not listening to a word I’m saying.,MALE
TONY STARK,"I am listening.  I’m changing the subject.  It’s the same litany, every time you’ve had a thimble of alcohol.  Drink One: reflections on the New American Century and related topics -- ",MALE
JAMES RHODES,"Something’s...seriously wrong with you, man. ",MALE
TONY STARK,Drink 2: a history of World War II and the Tuskeegee Flyers.  Drink 3--,MALE
JAMES RHODES,"You know, hell with you.  I’m not talking to you anymore.",MALE
TONY STARK,"Go hang with the pilot.  You’ll get along, he’s got a personality just like yours. ",MALE
JAMES RHODES,I will.,MALE
JAMES RHODES,That’s funny.,MALE
TONY STARK,You could tell?,MALE
TONY STARK,"The age old question: is it better to be feared or respected?  I say, is it too much to ask for both?",MALE
TONY STARK,"With that in mind, I humbly present the crown jewel of Stark Industries Freedom Line.  It’s the first missile system to incorporate my proprietary Repulsor Technology. They say the best weapon is one you never have to fire.  I prefer the one you only have to fire once...",MALE
TONY STARK,"That’s how dad did it, it’s how America does it, and so far its worked out pretty well. Find an excuse to fire off one of these and I personally guarantee the enemy is not gonna want to leave their caves.",MALE
TONY STARK,"For your consideration, the Jericho...",MALE
TONY STARK,Now there’s one last creation I haven’t shown anyone yet.  You might be interested...,MALE
TONY STARK,"To peace, gentlemen...and with every five hundred million, I’ll throw in a free one of these... ",MALE
TONY STARK,"Hey, what are you doing up? ",MALE
OBADIAH,Sleeping.  How did it go?,MALE
TONY STARK,I think we got an early Christmas coming.,MALE
OBADIAH,Sounds good.,MALE
TONY STARK,"Hey, why aren’t you wearing the PJs I got you? ",MALE
OBADIAH,"I don’t do monograms.  I’m hanging up now, bye-bye.",MALE
TONY STARK,"All right, who wants to ride with me?  Jimmy? ",MALE
JIMMY,Me?,MALE
TONY STARK,"Sorry, JAMES RHODES, no room for my conscience in here.  Or that hang- dog look.  See you back at base.",MALE
TONY STARK,...water...water.,MALE
HO YINSEN,I wouldn’t do that if I were you.,MALE
TONY STARK,What have you done to me?,MALE
HO YINSEN,"What did I do?  I removed what I could, but there’s a lot left headed for you atrial septum.  Do you want a souvenir?",MALE
HO YINSEN,"I’ve seen many wounds like this in my village.  The walking dead we called them, because it took a week for the barbs to reach vital organs.  I anchored a magnetic suspension system to the plate. It’s holding the shrapnel in place...at least for now.",MALE
HO YINSEN,"That’s right, smile.  We met once -- at a technical conference in Bern. ",MALE
TONY STARK,I don’t remember.,MALE
HO YINSEN,"You wouldn’t.  If I’d been that drunk, I wouldn’t have been able to stand, much less give a talk on integrated circuits. ",MALE
TONY STARK,Where are we --?,MALE
HO YINSEN,Stand up!  Do as I do.  Now!,MALE
HO YINSEN,"Listen to me, whatever they ask you, refuse.  You understand?  You must refuse.",MALE
ABU,"Welcome Tony Stark, the greatest mass murderer in the history of America.  It’s a great honor. ",MALE
HO YINSEN,"He says welcome Tony Stark, the greatest mass murderer in the history of America.  He is very honored.",MALE
ABU,I want you to build this for me -- the Jericho missile you were demonstrating.,MALE
HO YINSEN,You will build for him Jericho missile you were demonstrating.,MALE
TONY STARK,...I refuse.,MALE
HO YINSEN,"You refuse?  You will do everything he says.  This is the great Abu Bakar.  You’re alive only because of his generosity.  You are nothing.  NOTHING.  He offers you his hospitality, and you answer only with insolence  He will not be refused.  You will die in a pool of your own blood.",MALE
HO YINSEN,"Perfect.  You did very well, Stark.",MALE
HO YINSEN,"Good, I think they’re starting to trust me.",MALE
HO YINSEN,"Well, that’s the end of my plan.",MALE
HO YINSEN,"Quite a collection, isn’t it? ",MALE
TONY STARK,How did they get all this?,MALE
ABU,"As you see, we have everything you need to build the Jericho.  You will make a list of materials and start work right away.  When we are done we will set you free. ",MALE
HO YINSEN,"As you can see, they have everything you need to build the Jericho.  He says make a list of materials.  You will start work right away and when you are done he will set you free.",MALE
TONY STARK,No he won’t,MALE
HO YINSEN,...no he won’t.,MALE
JAMES RHODES,Something’s not right.,MALE
GENERAL GABRIEL,Looks like a standard hit and run.,MALE
JAMES RHODES,"Sir, I’m telling you, this was a snatch and grab.  A perfectly executed linear ambush.  As soon as they got what they wanted, they melted away. ",MALE
GENERAL GABRIEL,"Intel’s on it, we’re in good hands. If he’s out there, we’ll get him.",MALE
JAMES RHODES,With your permission I’d like to stay in theater and head up the search and investigation.,MALE
GENERAL GABRIEL,There’s a PR firestorm brewing over this.  Right now the best way to serve your country is to get back there and handle it.,MALE
JAMES RHODES,"Tony Stark is the DOD’s number one intellectual asset, and I can be of value in the field. ",MALE
GENERAL GABRIEL,"Duly noted, but we need you back home. Colonel, it’s not lost on me that Stark is a lifelong friend.",MALE
HO YINSEN,"I’m sure they’re looking for you, Stark, but they will never find you here.    That car battery is running out...and they won’t turn on the generator till you start to work.",MALE
HO YINSEN,"You don’t like what you saw out there, did you?  I didn’t like it either when those weapons destroyed my village.  What you just saw, that’s your legacy -- your life’s work in the hands of these murderers.   Is that how you want to go out?  Is this the last act of defiance of the great Tony Stark? Or are you going to try to do something about it? ",MALE
TONY STARK,"Why should I do anything, they’re either going to kill me or I’m going to die in a week. ",MALE
HO YINSEN,Then this is a very important week for you.,MALE
TONY STARK,"Okay, here’s what I need...",MALE
TONY STARK,"S-Category missiles.  Lot 7043.  The S-30 explosive tritonal.  And a dozen of the S-76.  Mortars: M-Category #1, 4, 8, 20, and 60.  M- 229’s, I need eleven of these.  Mines: the pre-90s AP 5s and AP 16s. ",MALE
HO YINSEN,"S-Category missiles.  Lot 7043.  The S-30 explosive tritonal.  And a dozen of the S-76.  Mortars: M-Category #1, 4, 8, 20, and 60.  M- 229’s, he needs eleven of these.  Mines: the pre-90s AP 5s and AP 16s.",MALE
TONY STARK,"...this area free of clutter, with good light.  I want it at 12 o’clock to the door to avoid logjams.  I need welding gear -- acetelyene or propane, helmets, a soldering set-up with goggles, and smelting cups.  Two full sets of precision tools. ",MALE
HO YINSEN,"...this area free of clutter, with good light.  He wants it at 12 o’clock to the door to avoid logjams.  He needs welding gear -- acetylene or propane, helmets, a soldering set-up with goggles, and smelting cups.  Two full sets of precision tools.",MALE
TONY STARK,"Finally, I want: three pairs of tube socks, white, a toothbrush, protein powder, spices, sugar, five pounds of tea, cards.  And a washing machine.  Top load. ",MALE
HO YINSEN,"Finally, he needs: three pairs of tube socks, white, a toothbrush, protein powder, spices, sugar, five pounds of tea, and some playing cards.  And a washing machine.  Top load.",MALE
ABU,A WASHING MACHINE?  DOES HE THINK I’M A FOOL?,MALE
TONY STARK,Must have everything.  Great Satan make big boom-kill for powerful Abu Bakar.  Big boom-kill. ,MALE
HO YINSEN,You do know they’ve removed all the explosives before they brought this to us.,MALE
TONY STARK,"I know, they’re crazy not stupid.",MALE
TONY STARK,This is what we’re looking for.  I need eleven of these.,MALE
HO YINSEN,Eleven?,MALE
TONY STARK,Heat the palladium to 1825 Kelvin.,MALE
HO YINSEN,How will I know when it reaches that temperature?,MALE
TONY STARK,The palladium will melt.,MALE
TONY STARK,"Careful, careful... ",MALE
HO YINSEN,Relax.  I always had steady hands. It’s why you’re still alive.,MALE
TONY STARK,"Oh yeah, thanks.  What do I call you? ",MALE
HO YINSEN,My name is Yinsen.,MALE
TONY STARK,Nice to meet you.,MALE
HO YINSEN,Nice to meet you too.,MALE
HO YINSEN,What are you building?,MALE
TONY STARK,A better mousetrap.,MALE
TONY STARK,What are you shaving for?  We’re almost done.,MALE
HO YINSEN,"Look like an animal, and soon you’ll start behaving like one.",MALE
HO YINSEN,That doesn’t look like a Jericho missile.,MALE
TONY STARK,That’s because it’s a miniature ARK reactor.  It should suspend the shrapnel in my chest and keep it from entering my heart.,MALE
HO YINSEN,What an original invention.,MALE
TONY STARK,"Yeah, but this one is going to last a bit longer than a week. ",MALE
HO YINSEN,"It’s pretty small, what can it generate? ",MALE
TONY STARK,Three gigajoules -- per second.,MALE
HO YINSEN,That could run your heart for fifty lifetimes.,MALE
TONY STARK,Or something very big for fifteen minutes.,MALE
TONY STARK,Let’s put it in.,MALE
OBADIAH,"Sorry, did I startle you? ",MALE
PEPPER POTTS,A little... ,FEMALE
OBADIAH,"This was a bad idea, I should never have let him go over there...",MALE
PEPPER POTTS,"Hey, hey...we’ve got to be strong, he’s going to be okay.",FEMALE
HO YINSEN,"Stark, tell me what you’re doing, and I’ll tell you what I’m doing. ",MALE
TONY STARK,Looks to me like you’re making a crappy backgammon board.,MALE
HO YINSEN,Crappy?  This is Lebanese cedar.,MALE
TONY STARK,"Is that where you’re from, Lebanon? ",MALE
HO YINSEN,"I’m impressed you even know what this is.  How about we play, and if I win,  you tell me what you’re really making. ",MALE
TONY STARK,“A” I don’t know what your talking about.  “B” I was the backgammon champ at MIT four years running.,MALE
HO YINSEN,"Interesting, I was the champion at Cambridge. ",MALE
TONY STARK,Please don’t use ‘interesting’ and Cambridge in the same sentence. Is that still a school?,MALE
HO YINSEN,It’s a university. You probably haven’t heard about it since Americans can’t get in.,MALE
TONY STARK,Unless they’re teaching.,MALE
RAZA,Relax.,MALE
RAZA,The bow and arrow was once the pinnacle of weapons technology.  It allowed the great Genghis Khan to rule from the Pacific to the Ukraine.,MALE
RAZA,Today...whoever has the latest Stark weapons rules these lands. Soon it will be my turn...,MALE
RAZA,What’s really going on here?,MALE
HO YINSEN,Nothing.  We’re working.,MALE
RAZA,It’s been a long time.  Where’s the weapon?,MALE
HO YINSEN,He’s working very hard.  It’s very complex.,MALE
RAZA,Get him on his knees.,MALE
RAZA,Tell me what is going on?,MALE
HO YINSEN,Nothing!  NOTHING is going on.,MALE
RAZA,OPEN YOUR MOUTH!,MALE
RAZA,TELL ME NOW!,MALE
HO YINSEN,He’s building your bomb.,MALE
HO YINSEN,That’s twice I saved your life. Now are you going to tell me what the hell you’re really building?,MALE
HO YINSEN,"Finally, an idea of your own.",MALE
HO YINSEN,"My people have a tale, about a Prince -- much hated by his King -- who was banished to the underworld and jailed there...",MALE
HO YINSEN,The evil King gave him the most difficult labor -- working the iron pits.,MALE
HO YINSEN,"Year after year the Prince mined the heavy ore, becoming so strong he could crush pieces of it together with his bare hands.  Too late, the King realized his mistake...",MALE
HO YINSEN,When he struck at the Prince with his finest sword -- it broke in half.  The Prince himself had become strong as iron...,MALE
PEPPER POTTS,So that’s it?  Everyone’s pulling the plug and moving on...,FEMALE
JAMES RHODES,There’s nothing left we can do.  If there was any indication Tony was still alive--,MALE
PEPPER POTTS,Spare me.  I read the official e- mail.  Thought maybe you’d have something different to say.,FEMALE
PEPPER POTTS,"If anyone could figure out how to beat the odds, it’s Tony.  If it was you over there, he’d be finding a way to get you back.  Or inventing a new one. ",FEMALE
JAMES RHODES,What do you want me to do?,MALE
PEPPER POTTS,Be a better friend to him.,FEMALE
GENERAL GABRIEL,"What do you think you’re doing, Rhodes? ",MALE
JAMES RHODES,"Going back there, Sir. ",MALE
GENERAL GABRIEL,"Listen, son -- it’s been three months without a single indication that Stark is still alive.  We can’t keep risking assets, least of all you. ",MALE
JAMES RHODES,"Are you blocking my transfer, Sir? ",MALE
GENERAL GABRIEL,Any one of these guys would kill for your career.  Are you telling me you’re willing to sacrifice that to fly a bunch of snake-eaters on a desert patrol half way around the world?,MALE
JAMES RHODES,"I am, Sir. ",MALE
GENERAL GABRIEL,Then I have one thing to say to you:  Godspeed.,MALE
GENERAL GABRIEL,As you were.,MALE
TONY STARK,We’re ready.  A week of assembly and we’re a go.,MALE
HO YINSEN,Then perhaps it’s time we settle another matter...,MALE
HO YINSEN,"Ah, anchoring with 13-7.  You know, I have never met anyone who understands the nuances of this game like you.",MALE
TONY STARK,Right back at ya.,MALE
TONY STARK,You never told me where you’re from.,MALE
HO YINSEN,I come from a small village not far from here.  It was a good place... before these men ravaged it.,MALE
TONY STARK,Do you have a family?,MALE
HO YINSEN,"When I get out of here, I am going to see them again.   Do you have family, Stark? ",MALE
TONY STARK,...no.,MALE
HO YINSEN,You’re a man who has everything and nothing.,MALE
HO YINSEN,Your laundry’s over there.,MALE
ABU,You idiots don’t know what you’re doing with that game.,MALE
TONY STARK,"Yeah-yeah, enjoy your laundry.",MALE
RAZA,You have till tomorrow to assemble my missile.,MALE
RAZA,Khalid.  Where is Stark?,MALE
KHALID,Yinsen!  YINSEN!,MALE
TONY STARK,"It’s frozen, the systems aren’t talking to each other.  Reset! ",MALE
HO YINSEN,"No, they’re moving.  Very slow.",MALE
TONY STARK,Get to your cover.  Remember the checkpoints -- make sure each one is clear before you follow me out.,MALE
TONY STARK,YINSEN!,MALE
HO YINSEN,STOP!  STOP!,MALE
TONY STARK,We could’ve made it.  Both of us. You could’ve seen your family again.,MALE
HO YINSEN,I am going to see them again. They’re waiting for me.,MALE
JAMES RHODES,Saving your ass is getting to be a full time job.,MALE
TONY STARK,Help me out of this thing--,MALE
JAMES RHODES,"I got you, pal.",MALE
PEPPER POTTS,Thank you.,FEMALE
TONY STARK,Your eyes are red.  A few tears for your long-lost boss?,MALE
PEPPER POTTS,Tears of joy.  I hate job hunting.,FEMALE
HAPPY HOGAN,"Good to see you again, Sir. ",MALE
TONY STARK,You do something new with your hair?,MALE
HAPPY HOGAN,"Wouldn’t dream of it, Sir.",MALE
HAPPY HOGAN,"Where to, Mr. Stark? ",MALE
PEPPER POTTS,We’re due at the hospital.,FEMALE
TONY STARK,No -- to the office.    I’ve been in captivity for three months. There’s only two things I want to do.  I want to eat a cheeseburger. And I want to hold a press conference.,MALE
OBADIAH,See this.  Huh.  Huh.,MALE
OBADIAH,"TONY STARK, thought we were meeting at the hospital.  You know there’s a lot of reporters in there.  What’s going on? ",MALE
TONY STARK,You’ll see.  C’mon --,MALE
PEPPER POTTS,"You’ll have to take a seat, Sir. ",FEMALE
PHIL COULSON,"Oh, I’m not a reporter.  I’m Agent Phil Coulson with the Strategic Homeland Intervention, Enforcement and Logistics Division-- ",MALE
PEPPER POTTS,That’s a mouthful.,FEMALE
PHIL COULSON,I know. Here.,MALE
PEPPER POTTS,"Look, Mr. PHIL COULSON, we’ve already spoken with the D.O.D., the FBI, the CIA-- ",FEMALE
PHIL COULSON,We’re a separate division with a more...specific focus.  We need to debrief Tony about the circumstances of his escape.  More importantly--,MALE
PEPPER POTTS,"Well, great, I’ll let him know-- ",FEMALE
PHIL COULSON,--we’re here to help.  We’re here to listen.  I assure you Mr. Stark will want to talk to us.,MALE
PEPPER POTTS,I’m sure he will.  Now if you could just take your seat.,FEMALE
TONY STARK,I...can’t do this anymore.,MALE
REPORTER,You mean you’re retiring?,MALE
TONY STARK,"No, I don’t want to retire.  I want to do something else.",MALE
REPORTER,Something besides weapons?,MALE
TONY STARK,Yes.  That’s right.,MALE
REPORTER,"The official report was sketchy. What happened to you over there, Mr. Stark?",MALE
TONY STARK,"What happened over there?  I had my eyes opened, that’s what happened. I saw my weapons, with my name on them, in the hands of thugs.  I thought we were doing good here...I can’t say that anymore.",MALE
JAMES RHODES,"Uhh, weren’t we taking him to the hospital?",MALE
REPORTER,"What do you intend to do about it, Mr. Stark? ",MALE
TONY STARK,"The system is broken -- there’s no accountability whatsoever.  Right now, as of this second, we are freezing the sale of all Stark weaponry worldwide.",MALE
TONY STARK,We’ve lost our way.  I need to re- evaluate things.  And my heart’s telling me I have more to offer the planet than things that blow up.,MALE
REPORTER,So you’re saying...what are you saying?,MALE
TONY STARK,"In the coming months, Mr. Stane here and I will set a new course for Stark Industries.  “Tomorrow Today” has always been our slogan. It’s time we try to live up to it.",MALE
OBADIAH,"Okay, I think we’re going to be selling a lot of newspapers here. What we should take away from this is that Tony’s back, he’s healthier than ever, and as soon as he heals up and takes some time off, we’re going to have a little internal discussion and get back to you. Thank you for coming by.",MALE
PEPPER POTTS,You mean that?  Or is this some clever stock-maneuver?,FEMALE
TONY STARK,Wait and see.,MALE
OBADIAH,Well that went well.  You just painted targets on our heads.  Our stock is going to take a 40 point dive tomorrow.,MALE
OBADIAH,"TONY STARK, we are a weapons manufacturer.  Turning this company around to make baby bottles is like trying to get a bear to walk on its hind legs. ",MALE
TONY STARK,I don’t want a body count to be my only legacy. There are other things we can do.,MALE
OBADIAH,Like what?,MALE
TONY STARK,We could develop the Arc Reactor.,MALE
OBADIAH,This?  This was a publicity stunt. It’s not even cost effective.  We knew that before we built it. Repulsor technology is a dead end.,MALE
TONY STARK,No it isn’t.,MALE
OBADIAH,Oh my God.  It is a miracle you are alive. What must have happened to you over there? We’re a team.  There is nothing we can’t do if we stick together -- like your father and I.  Let me handle this.  But you have to lay low.  Don’t talk to the press again.  Can you do that for me?,MALE
TONY STARK,Yes.  Thanks Obie.,MALE
JARVIS,"Hello, Mr. Stark. ",MALE
TONY STARK,"Hello, Jarvis. ",MALE
JARVIS,What can I do for you?,MALE
TONY STARK,...I need to build a better heart.,MALE
JARVIS,"I’m not sure I follow, Sir. ",MALE
TONY STARK,Give me a scan and you’ll see.,MALE
JARVIS,What were your intentions for this device?,MALE
TONY STARK,It powers an electromagnet which keeps the shrapnel from entering my heart. Can you recommend any ugrades?,MALE
JARVIS,It is difficult to offer counsel in light of the fact that your stated intentions are inconsistent with your actions.,MALE
TONY STARK,What are you talking about?  That is ridiculous.  That is exactly the purpose of this invention.,MALE
JARVIS,The energy yeild of this device outperforms your stated intention by eleven orders of magnitude. You could accomplish your stated goal with the power output of a car battery.,MALE
TONY STARK,Upgrade recommendations.  List.,MALE
JARVIS,Why are you talking to me like a computer?,MALE
TONY STARK,Because you are acting like one.,MALE
JARVIS,Shall I disable random pattern conversation?,MALE
TONY STARK,No.  It’s ok.  You are the only one who understands me.,MALE
JARVIS,I don’t understand you sir.,MALE
TONY STARK,Were you always this dry?  I remember you having more personality than this.,MALE
JARVIS,Should I activate sarcasm harmonics?,MALE
TONY STARK,Fine.  Could you please make your recommendations now?,MALE
JARVIS,It would thrill me to no end.,MALE
TONY STARK,Ahh that’s more like it.,MALE
JARVIS,Should I begin machining the parts?,MALE
TONY STARK,Machine away.,MALE
RAZA,Keep looking.  I want all of it.,MALE
CRAMER,Stark International: I’ve got one recommendation.  Ready?  SEELLLL! Abandon ship!  Does the Hindenburg ring any bells?,MALE
PHIL COULSON,Hello.  This is Agent Coulson with Strategic Homeland Inter-,MALE
PEPPER POTTS,Yes.  I remember.  What can I do for you?,FEMALE
